,lot_area,CropETo,TotalWater,water_dist,castorieindex,firstfloor,add_g_size,parval
17797,40.0,3.265,4.6037037037037,19.521416500781328,49.0,0.0,0.0,318442.0
17798,275.23,2.87666666666667,4.6037037037037,4.996749931539003,22.0,0.0,0.0,4424623.0
17799,130.07,2.30333333333333,2.92666666666667,5.999045271292981,16.0,0.0,0.0,957254.0
17800,40.06,2.30333333333333,2.92666666666667,7.211101127033401,59.0,0.0,0.0,269224.0
17801,19.72,2.30333333333333,2.92666666666667,7.168904720059228,59.0,0.0,0.0,130177.0
17802,19.72,2.30333333333333,2.92666666666667,7.1677462461822525,59.0,0.0,0.0,130177.0
17803,102.97,1.66166666666667,3.87916666666667,6.530937113518415,39.0,0.0,0.0,198838.0
17804,67.18,2.37916666666667,4.0436171064598,16.166522713272556,81.0,0.0,0.0,271264.0
17805,4.78,2.30333333333333,2.92666666666667,19.48615782873632,81.0,0.0,0.0,10578.0
17806,75.1,2.87666666666667,4.6037037037037,5.705769918401876,23.0,0.0,0.0,1257074.0
17812,58.4,1.6133333333333302,3.22395954881369,15.559869565778847,39.0,0.0,0.0,112772.0
17813,117.44,2.30333333333333,2.92666666666667,13.22302942159592,100.0,798.0,0.0,2319652.0
17814,151.0,2.635,4.06166666666667,11.641341920772406,49.0,0.0,0.0,1198311.0
17815,57.74,3.265,4.6037037037037,19.10474132591488,77.0,0.0,0.0,484030.0
17816,20.09,2.87666666666667,4.6037037037037,5.304357672466369,23.0,0.0,0.0,160950.0
17817,192.3,2.00416666666667,3.6001926782273594,27.89690103218045,81.0,0.0,0.0,371337.0
17818,299.43,1.66166666666667,3.87916666666667,4.249854480361257,32.0,0.0,0.0,578209.0
17820,5.83,2.00416666666667,3.6001926782273594,4.798194504696873,39.0,0.0,0.0,15609.0
17821,5.83,2.00416666666667,3.6001926782273594,4.798194504696873,32.0,0.0,0.0,15609.0
17822,40.0,2.87666666666667,4.6037037037037,10.889964927352343,77.0,0.0,0.0,568629.0
17827,12.81,2.00416666666667,3.6001926782273594,7.634617779645668,5.0,0.0,0.0,34458.0
17828,43.29,1.66166666666667,3.87916666666667,6.0920103845610765,14.0,0.0,0.0,167188.0
17829,106.67,3.265,4.6037037037037,9.925881660297376,69.0,0.0,0.0,526374.0
17831,640.0,2.00416666666667,3.6001926782273594,19.402094009559466,81.0,0.0,0.0,1235862.0
17832,160.0,2.30333333333333,2.92666666666667,20.87610094314161,90.0,0.0,0.0,983671.0
17833,82.2,3.265,4.6037037037037,21.43534095227132,90.0,0.0,0.0,492679.0
17834,246.88,1.66166666666667,3.87916666666667,22.585314566097196,81.0,0.0,0.0,476733.0
17835,40.0,2.87666666666667,4.6037037037037,11.084355937190717,77.0,0.0,0.0,783751.0
17836,108.34,1.66166666666667,3.87916666666667,8.061590343933593,14.0,1200.0,384.0,277990.0
17837,158.19,3.08916666666667,4.41309523809524,20.2021926378428,49.0,0.0,0.0,590243.0
17838,5.37,3.265,4.6037037037037,14.63961474438482,48.0,0.0,0.0,49641.0
17839,19.9,3.08916666666667,4.41309523809524,3.5279184708928737,35.0,0.0,0.0,286899.0
17840,19.54,3.265,4.6037037037037,14.568388706403859,48.0,0.0,0.0,121580.0
17843,40.22,2.635,4.06166666666667,7.066821638814656,5.0,0.0,0.0,155332.0
17844,274.95,2.87666666666667,4.6037037037037,12.83377239207444,86.0,0.0,0.0,147429.0
17846,554.65,3.08916666666667,4.41309523809524,5.529812682210113,14.0,0.0,0.0,1003748.0
17847,621.35,2.87666666666667,4.6037037037037,6.167468343331772,22.0,0.0,0.0,9735567.0
17849,77.1,2.87666666666667,4.6037037037037,5.386258383967073,22.0,0.0,0.0,1153427.0
17850,80.88,1.66166666666667,3.87916666666667,6.0192973020422675,53.0,0.0,0.0,156182.0
17851,160.0,2.0658333333333303,2.8339080459770094,14.485627626516912,49.0,0.0,0.0,308965.0
17853,39.86,2.0658333333333303,2.8339080459770094,13.751264246872545,81.0,0.0,0.0,76971.0
17854,208.23,3.265,4.6037037037037,9.739595697542104,81.0,0.0,0.0,1655922.0
17856,475.32,3.715,5.48880333654155,8.655830043381219,14.0,0.0,0.0,917859.0
17857,43.89,3.46416666666667,4.948809523809519,1.0405035691659346,80.0,0.0,0.0,216637.0
17858,0.03,1.5683333333333302,3.08755337195328,9.632523258960273,49.0,0.0,0.0,2444.0
17859,39.3,2.00416666666667,3.6001926782273594,12.375413336799493,81.0,0.0,0.0,75889.0
17861,1.37,3.08916666666667,4.41309523809524,3.7330808160570013,62.0,1982.0,270.0,33094.0
17862,8.64,3.08916666666667,4.36025832091406,2.9369477662889416,76.0,0.0,0.0,196258.0
17869,159.47,2.0658333333333303,2.8339080459770094,18.545153086917974,69.0,0.0,0.0,200162.0
17870,10.0,2.37916666666667,4.0436171064598,6.060000065587389,11.0,0.0,0.0,47269.0
17871,6.94,3.15916666666667,3.7666666666666697,3.3071636418866888,36.0,0.0,0.0,109.0
17872,20.0,3.15916666666667,3.7666666666666697,3.3996496526860307,80.0,0.0,0.0,174510.0
17874,2.21,3.1275,4.46785714285714,12.177011253634918,76.0,0.0,0.0,7569.0
17875,0.47,2.30333333333333,2.92666666666667,13.335803040411944,67.0,0.0,0.0,6610.0
17877,160.0,2.87666666666667,4.6037037037037,17.232914989571913,39.0,0.0,0.0,1363468.0
17878,21.5,2.87666666666667,4.6037037037037,6.0266084081677755,11.0,0.0,0.0,413900.0
17879,10.0,3.08916666666667,4.41309523809524,6.382872455364626,57.0,720.0,392.0,181506.0
17880,333.78,3.08916666666667,4.41309523809524,5.8133899900964545,11.0,0.0,0.0,4186283.0
17882,19.36,3.15916666666667,3.7666666666666697,3.7070519319076447,62.0,0.0,0.0,79928.0
17883,20.24,3.1275,4.46785714285714,3.8405237664374448,62.0,0.0,0.0,113049.0
17885,37.56,2.87666666666667,4.6037037037037,5.271439464080099,23.0,0.0,0.0,579509.0
17886,0.09,3.265,4.6037037037037,1.0086444503871783,80.0,0.0,0.0,5280.0
17887,1.08,2.0658333333333303,2.8339080459770094,10.641498326633034,49.0,0.0,0.0,75413.0
17888,16.0,3.08916666666667,4.41309523809524,3.942277311173247,85.0,0.0,0.0,207188.0
17889,5.0,2.00416666666667,3.6001926782273594,19.68041316349285,85.0,0.0,0.0,9655.0
17892,320.0,3.265,4.6037037037037,15.449775716044426,85.0,0.0,0.0,2782786.0
17893,17.02,3.15916666666667,3.7666666666666697,3.0192605984079925,90.0,0.0,0.0,131346.0
17895,23.67,3.08916666666667,4.41309523809524,3.1210913475965336,95.0,0.0,0.0,102128.0
17896,121.42,2.87666666666667,4.6037037037037,7.412438446292255,67.0,0.0,0.0,1960415.0
17898,160.0,3.08916666666667,4.41309523809524,15.099200162497315,90.0,0.0,0.0,443171.0
17899,0.16,2.37916666666667,4.0436171064598,6.814896176926659,32.0,0.0,0.0,7803.0
17900,78.77,2.30333333333333,2.92666666666667,17.871796076321317,100.0,0.0,0.0,322849.0
17901,0.15,2.37916666666667,4.0436171064598,6.82840463883132,32.0,0.0,0.0,7803.0
17904,105.86,3.265,4.6037037037037,15.933602352804195,49.0,0.0,0.0,634560.0
17905,5.54,1.66166666666667,3.87916666666667,17.107614410084,69.0,0.0,0.0,243031.0
17906,86.37,1.66166666666667,3.87916666666667,25.794544377693505,80.0,0.0,0.0,291101.0
17907,160.0,3.265,4.6037037037037,14.507677093116765,73.0,0.0,0.0,828981.0
17908,87.78,3.08916666666667,4.41309523809524,14.924585235607715,85.0,0.0,0.0,224147.0
17909,19.49,3.1275,4.46785714285714,14.632721687942558,33.0,0.0,0.0,115876.0
17911,23.99,3.15916666666667,3.7666666666666697,2.8476617252845786,77.0,0.0,0.0,312247.0
17912,12.79,2.87666666666667,4.6037037037037,7.1451463544932805,65.0,0.0,0.0,198810.0
17913,158.18,2.87666666666667,4.6037037037037,10.435336803524295,5.0,0.0,0.0,2435189.0
17914,270.67,2.00416666666667,3.6001926782273594,15.47697174846821,34.0,0.0,0.0,624074.0
17916,18.22,3.08916666666667,4.41309523809524,2.9839046992390905,95.0,0.0,0.0,117689.0
17917,0.02,3.15916666666667,3.7666666666666697,2.820934621849178,62.0,0.0,0.0,573.0
17918,35.28,3.08916666666667,4.41309523809524,16.258012032114596,34.0,0.0,0.0,97700.0
17919,96.76,2.30333333333333,2.92666666666667,7.001904722039794,59.0,0.0,0.0,796718.0
17920,35.87,3.265,4.6037037037037,17.993267534893942,95.0,0.0,0.0,154716.0
17924,39.39,2.30333333333333,2.92666666666667,17.79699100890095,70.0,0.0,0.0,167562.0
17925,35.87,3.1275,4.46785714285714,14.347931678260755,80.0,0.0,0.0,200886.0
17926,29.42,3.08916666666667,4.41309523809524,14.318449602385448,67.0,0.0,0.0,182594.0
17927,158.18,2.37916666666667,4.0436171064598,15.332734224933565,49.0,0.0,0.0,216201.0
17928,20.08,2.87666666666667,4.6037037037037,24.879853521324826,81.0,0.0,0.0,306778.0
17930,134.59,2.30333333333333,2.92666666666667,6.623459606520106,59.0,0.0,0.0,1115315.0
17931,0.14,2.37916666666667,4.0436171064598,6.806732333241791,32.0,0.0,0.0,7803.0
17932,20.08,2.87666666666667,4.6037037037037,24.90122826665341,81.0,0.0,0.0,306778.0
17933,24.42,2.87666666666667,4.6037037037037,24.621682065620426,81.0,0.0,0.0,376686.0
17934,20.08,2.87666666666667,4.6037037037037,24.944786846326572,81.0,0.0,0.0,306710.0
17935,20.08,2.87666666666667,4.6037037037037,24.922876534863626,81.0,0.0,0.0,306710.0
17936,25.15,2.87666666666667,4.6037037037037,24.51680353287353,81.0,0.0,0.0,841283.0
17937,20.07,2.87666666666667,4.6037037037037,24.964932569483825,81.0,0.0,0.0,422834.0
17938,20.08,2.87666666666667,4.6037037037037,24.858743410844266,81.0,0.0,0.0,306010.0
17939,36.32,2.30333333333333,2.92666666666667,15.675391906771846,100.0,0.0,0.0,284181.0
17940,239.86,2.87666666666667,4.6037037037037,14.823604275166604,86.0,0.0,0.0,2624416.0
17941,40.0,2.87666666666667,4.6037037037037,18.67488992397836,86.0,0.0,0.0,552763.0
17942,127.92,2.87666666666667,4.6037037037037,14.104592841810645,24.0,0.0,0.0,427437.0
17943,31.33,3.08916666666667,4.36025832091406,1.622599335164093,5.0,0.0,0.0,92480.0
17944,7.24,2.635,4.06166666666667,5.584973188951877,18.0,0.0,0.0,4642.0
17945,20.0,1.66166666666667,3.87916666666667,10.776905542198554,24.0,0.0,0.0,33103.0
17946,157.63,2.00416666666667,3.6001926782273594,14.266645987897775,22.0,0.0,0.0,304388.0
17947,0.15,2.37916666666667,4.0436171064598,6.8808272432436075,32.0,0.0,0.0,7803.0
17948,115.87,3.08916666666667,4.41309523809524,1.321368844209745,48.0,0.0,0.0,453532.0
17949,155.83,1.6133333333333302,3.22395954881369,13.690480823722991,22.0,0.0,0.0,429433.0
17950,0.15,2.37916666666667,4.0436171064598,6.860055019805652,32.0,0.0,0.0,7803.0
17951,0.15,2.37916666666667,4.0436171064598,6.870393121528712,32.0,0.0,0.0,7803.0
17952,0.15,2.37916666666667,4.0436171064598,6.902263777681228,32.0,0.0,0.0,7803.0
17953,0.15,2.37916666666667,4.0436171064598,6.913607673808698,32.0,0.0,0.0,7803.0
17954,66.14,2.635,4.06166666666667,17.75733069470535,49.0,0.0,0.0,127718.0
17959,1.0,3.265,4.6037037037037,23.082845225218293,81.0,0.0,0.0,6397.0
17960,18.63,2.37916666666667,4.0436171064598,6.105311834524455,11.0,0.0,0.0,17776.0
17961,27.26,2.37916666666667,4.0436171064598,6.183538332436843,11.0,0.0,0.0,26674.0
17962,1.0,3.265,4.6037037037037,23.04527890187315,81.0,0.0,0.0,2230.0
17964,78.46,2.87666666666667,4.6037037037037,16.584913827836477,73.0,0.0,0.0,1298920.0
17965,80.6,3.265,4.6037037037037,4.408598909889257,14.0,0.0,0.0,310372.0
17966,2.28,3.265,4.6037037037037,23.027214005354928,81.0,0.0,0.0,6016.0
17967,121.36,3.08916666666667,4.41309523809524,8.01872756991654,5.0,0.0,0.0,1528009.0
17968,52.64,3.265,4.6037037037037,7.209810230069735,95.0,0.0,0.0,531278.0
17969,273.34,1.66166666666667,3.87916666666667,9.516574232125029,5.0,0.0,0.0,584224.0
17970,19.37,2.30333333333333,2.92666666666667,6.439357188491767,16.0,0.0,0.0,136502.0
17971,77.39,2.30333333333333,2.92666666666667,6.309854013925164,16.0,0.0,0.0,570723.0
17972,16.53,2.00416666666667,3.6001926782273594,3.857997229977259,14.0,0.0,0.0,43833.0
17973,80.6,2.00416666666667,3.6001926782273594,4.278700041895013,39.0,0.0,0.0,212751.0
17975,3.24,3.08916666666667,4.41309523809524,5.382515792238797,53.0,0.0,0.0,6256.0
17976,9.05,2.00416666666667,3.6001926782273594,4.37528014967163,32.0,0.0,0.0,504583.0
17977,2.34,1.66166666666667,3.87916666666667,7.174946266008162,32.0,0.0,0.0,46172.0
17978,9.84,3.15916666666667,3.7666666666666697,3.70214114670731,62.0,0.0,0.0,202801.0
17979,157.57,3.265,4.6037037037037,15.495633088272063,81.0,0.0,0.0,437361.0
17980,298.63,3.265,4.6037037037037,16.349911811580192,49.0,0.0,0.0,1408426.0
17981,0.15,2.37916666666667,4.0436171064598,6.839043491117567,32.0,0.0,0.0,7803.0
17982,1.0,3.265,4.6037037037037,23.012815131760117,81.0,0.0,0.0,2585.0
17983,84.67,3.715,5.48880333654155,7.154844531299394,32.0,0.0,0.0,436463.0
17984,1.25,3.265,4.6037037037037,13.680036746902822,69.0,0.0,0.0,1110.0
17985,37.78,1.66166666666667,3.87916666666667,7.2260150115572355,32.0,0.0,0.0,566811.0
17987,2.31,1.66166666666667,3.87916666666667,7.160834674881487,32.0,24800.0,0.0,600513.0
17988,3.08,1.66166666666667,3.87916666666667,7.144405573767109,32.0,16192.0,0.0,248190.0
17989,0.15,2.37916666666667,4.0436171064598,6.817829980685775,32.0,0.0,0.0,7803.0
17990,0.15,2.37916666666667,4.0436171064598,6.811130556532363,32.0,0.0,0.0,7803.0
17991,0.15,2.37916666666667,4.0436171064598,6.891493344745432,32.0,0.0,0.0,7803.0
17992,20.0,3.265,4.6037037037037,17.1135866623146,85.0,0.0,0.0,141560.0
17993,3.14,3.265,4.6037037037037,15.843680219069151,81.0,0.0,0.0,12168.0
17994,280.28,2.30333333333333,2.92666666666667,4.58653952484375,24.0,0.0,0.0,1427851.0
17995,24.0,3.08916666666667,4.41309523809524,4.314896840071493,24.0,0.0,0.0,103595.0
17997,3.02,1.5683333333333302,3.08755337195328,3.2517293636624998,14.0,0.0,0.0,266664.0
17998,69.33,2.30333333333333,2.92666666666667,4.830093107305525,39.0,0.0,0.0,395613.0
17999,39.09,2.0658333333333303,2.8339080459770094,15.992258403117036,49.0,0.0,0.0,75484.0
18001,19.55,3.15916666666667,3.7666666666666697,13.72717256769226,76.0,0.0,0.0,176469.0
18004,39.96,2.30333333333333,2.92666666666667,19.14070988698071,85.0,0.0,0.0,266371.0
18005,0.5,2.635,4.06166666666667,12.38197165218563,5.0,0.0,0.0,783.0
18006,20.0,3.265,4.6037037037037,19.143776959654407,77.0,0.0,0.0,97557.0
18007,39.14,3.08916666666667,4.41309523809524,7.240197617278838,32.0,0.0,0.0,436134.0
18008,160.0,1.6133333333333302,3.22395954881369,19.07811055256999,34.0,0.0,0.0,308965.0
18010,30.0,1.66166666666667,3.87916666666667,6.531909818989946,32.0,0.0,0.0,57931.0
18013,2.0,1.5683333333333302,3.08755337195328,6.076609077503692,14.0,0.0,0.0,2260.0
18014,86.37,3.265,4.6037037037037,14.2136393267932,81.0,0.0,0.0,166783.0
18015,0.0,2.30333333333333,2.92666666666667,17.018872370202633,95.0,0.0,0.0,212534.0
18016,8.37,3.715,5.48880333654155,17.0107572865581,69.0,0.0,0.0,453436.0
18017,37.81,3.195,3.7666666666666697,13.429107960099405,33.0,0.0,0.0,366259.0
18019,18.05,3.195,3.7666666666666697,11.716843016602807,100.0,0.0,0.0,170147.0
18020,306.96,2.87666666666667,4.6037037037037,10.069928283391393,5.0,0.0,0.0,686646.0
18021,2.0,3.715,5.48880333654155,6.8095495544832945,14.0,0.0,0.0,5369.0
18022,2.01,1.5683333333333302,3.08755337195328,9.493675729791883,76.0,0.0,0.0,257259.0
18024,2.5,3.265,4.6037037037037,23.300230425723015,90.0,0.0,0.0,33484.0
18026,46.16,2.00416666666667,3.6001926782273594,4.457687137960409,22.0,0.0,0.0,60485.0
18027,19.95,2.87666666666667,4.6037037037037,4.433530671198134,14.0,0.0,0.0,57175.0
18028,50.87,2.635,4.06166666666667,17.849929118768703,49.0,0.0,0.0,98231.0
18029,37.47,3.15916666666667,3.7666666666666697,13.134912513972553,100.0,0.0,0.0,827416.0
18030,10.0,2.00416666666667,3.6001926782273594,19.671990182722467,85.0,0.0,0.0,21637.0
18032,1.0,1.6133333333333302,3.22395954881369,17.214365305971366,85.0,0.0,0.0,2917.0
18033,40.0,3.265,4.6037037037037,19.54931086497997,81.0,0.0,0.0,318442.0
18034,80.0,2.00416666666667,3.6001926782273594,8.171975311269758,18.0,0.0,0.0,78576.0
18036,10.0,1.66166666666667,3.87916666666667,6.31763141178093,32.0,0.0,0.0,19310.0
18037,14.14,1.6133333333333302,3.22395954881369,9.430257115690939,33.0,0.0,0.0,309221.0
18038,40.0,2.30333333333333,2.92666666666667,10.618544053655874,69.0,0.0,0.0,209883.0
18039,39.96,2.30333333333333,2.92666666666667,19.270608083328604,81.0,0.0,0.0,219974.0
18040,14.82,3.265,4.6037037037037,17.371078939486562,100.0,0.0,0.0,134830.0
18041,1.44,2.30333333333333,2.92666666666667,10.762994084955917,49.0,0.0,0.0,86187.0
18042,1.55,2.30333333333333,2.92666666666667,10.558603436204839,49.0,0.0,0.0,107736.0
18043,1.15,2.30333333333333,2.92666666666667,10.685498576830225,49.0,0.0,0.0,53867.0
18044,9.28,3.265,4.6037037037037,10.971152524142664,76.0,0.0,0.0,260722.0
18045,158.04,2.0658333333333303,2.8339080459770094,15.017226452813313,49.0,0.0,0.0,305180.0
18046,153.81,3.265,4.6037037037037,24.201244893884592,81.0,0.0,0.0,1802436.0
18048,80.0,2.87666666666667,4.6037037037037,17.273546117104527,90.0,0.0,0.0,1286264.0
18049,0.53,2.30333333333333,2.92666666666667,16.58755038866812,100.0,0.0,0.0,31849.0
18050,310.26,2.87666666666667,4.6037037037037,5.615929672334007,39.0,0.0,0.0,4481055.0
18053,18.24,3.1275,4.46785714285714,12.84764621080572,95.0,0.0,0.0,201617.0
18054,19.24,3.08916666666667,4.41309523809524,12.686352033519347,95.0,0.0,0.0,91579.0
18055,10.01,3.715,5.48880333654155,5.614142829230382,39.0,0.0,0.0,38659.0
18056,160.0,2.635,4.06166666666667,13.798021611566027,81.0,0.0,0.0,345700.0
18057,160.55,3.715,5.48880333654155,4.812073864048107,39.0,0.0,0.0,320772.0
18058,160.0,2.635,4.06166666666667,8.976943001669891,39.0,0.0,0.0,403965.0
18059,160.0,2.00416666666667,3.6001926782273594,16.035568262180824,39.0,0.0,0.0,308965.0
18060,16.33,2.87666666666667,4.6037037037037,6.445883194060097,39.0,0.0,0.0,44207.0
18061,26.94,2.635,4.06166666666667,6.769038758514032,5.0,0.0,0.0,104044.0
18063,152.67,2.0658333333333303,2.8339080459770094,11.409998100333436,90.0,0.0,0.0,317796.0
18064,154.6,2.87666666666667,4.6037037037037,9.47800259315415,39.0,1700.0,880.0,994702.0
18065,636.36,2.00416666666667,3.6001926782273594,14.31986548625216,81.0,0.0,0.0,1301434.0
18066,79.09,3.265,4.6037037037037,24.123709934462337,81.0,0.0,0.0,846004.0
18068,320.0,2.30333333333333,2.92666666666667,9.486502898081646,39.0,0.0,0.0,1357870.0
18069,168.65,3.265,4.6037037037037,23.490942588317857,81.0,0.0,0.0,2405008.0
18070,160.0,2.00416666666667,3.6001926782273594,17.80771141128984,81.0,0.0,0.0,370394.0
18071,341.41,2.87666666666667,4.6037037037037,6.128330781305713,39.0,0.0,0.0,4935151.0
18072,158.15,2.0658333333333303,2.8339080459770094,14.460852747641356,81.0,0.0,0.0,317551.0
18073,99.61,1.6133333333333302,3.22395954881369,20.25391561245299,49.0,0.0,0.0,198218.0
18074,160.0,2.635,4.06166666666667,11.392204663166833,39.0,0.0,0.0,308965.0
18075,35.4,3.265,4.6037037037037,16.107481769365727,73.0,0.0,0.0,173267.0
18077,158.8,2.87666666666667,4.6037037037037,5.0060654783836895,14.0,0.0,0.0,2401886.0
18078,52.1,2.635,4.06166666666667,5.3612982410781465,14.0,0.0,0.0,201213.0
18079,94.61,2.30333333333333,2.92666666666667,18.645183667761366,34.0,0.0,0.0,536617.0
18081,22.78,3.265,4.6037037037037,19.57139543909292,86.0,0.0,0.0,128259.0
18082,40.0,2.30333333333333,2.92666666666667,12.854317107277856,69.0,0.0,0.0,207412.0
18085,160.0,3.265,4.6037037037037,13.703940285670535,69.0,0.0,0.0,924807.0
18086,29.49,2.30333333333333,2.92666666666667,18.35239587162517,95.0,0.0,0.0,175528.0
18087,0.29,2.00416666666667,3.6001926782273594,3.560888950458569,39.0,7640.0,0.0,127500.0
18088,20.0,1.6133333333333302,3.22395954881369,16.559933210898276,85.0,0.0,0.0,38620.0
18089,160.0,3.265,4.6037037037037,10.695152760991439,69.0,0.0,0.0,817585.0
18090,30.03,2.30333333333333,2.92666666666667,18.631074128649885,95.0,0.0,0.0,197413.0
18091,0.14,2.00416666666667,3.6001926782273594,3.745764236903111,39.0,0.0,0.0,6677.0
18092,20.01,3.265,4.6037037037037,4.717695631446817,39.0,0.0,0.0,197942.0
18093,39.95,2.30333333333333,2.92666666666667,19.482171823316964,81.0,0.0,0.0,217565.0
18094,160.0,3.265,4.6037037037037,18.90785595030666,85.0,0.0,0.0,1304256.0
18095,20.0,3.08916666666667,4.41309523809524,6.2403834996484875,14.0,0.0,0.0,74851.0
18096,504.47,2.87666666666667,4.6037037037037,7.080074268415637,14.0,0.0,0.0,7061886.0
18097,5.0,3.08916666666667,4.41309523809524,5.982934824370263,5.0,0.0,0.0,39380.0
18098,20.04,2.87666666666667,4.6037037037037,5.551203080923943,11.0,0.0,0.0,378700.0
18099,158.2,3.715,5.48880333654155,16.628191156325823,39.0,0.0,0.0,333351.0
18100,0.89,3.265,4.6037037037037,5.725438945913387,32.0,0.0,0.0,12335.0
18101,154.61,3.265,4.6037037037037,15.109058061323278,73.0,0.0,0.0,1010456.0
18102,40.0,3.265,4.6037037037037,18.55346297410953,34.0,0.0,0.0,411756.0
18103,1.0,1.66166666666667,3.87916666666667,25.536961081836093,90.0,0.0,0.0,1477.0
18104,74.34,3.265,4.6037037037037,4.129320089763168,90.0,0.0,0.0,381665.0
18105,28.53,1.66166666666667,3.87916666666667,2.9814163051420612,59.0,0.0,0.0,55092.0
18107,126.94,2.0658333333333303,2.8339080459770094,21.927025802518813,49.0,0.0,0.0,245125.0
18108,160.0,2.635,4.06166666666667,16.20166859638737,49.0,0.0,0.0,381189.0
18110,19.33,3.265,4.6037037037037,11.538517624743035,67.0,0.0,0.0,219397.0
18111,64.8,2.00416666666667,3.6001926782273594,2.9397178520877567,59.0,0.0,0.0,125131.0
18112,2.41,3.08916666666667,4.36025832091406,1.5860887290460957,48.0,0.0,0.0,43604.0
18113,84.16,3.265,4.6037037037037,19.151778691097945,49.0,0.0,0.0,618664.0
18114,160.0,2.87666666666667,4.6037037037037,11.88981019836395,86.0,0.0,0.0,2273934.0
18115,76.84,3.265,4.6037037037037,19.152364019759208,86.0,0.0,0.0,564306.0
18116,76.84,3.265,4.6037037037037,19.446185446742493,86.0,0.0,0.0,561932.0
18117,76.84,3.265,4.6037037037037,19.295994087102734,86.0,0.0,0.0,558918.0
18118,76.84,3.265,4.6037037037037,19.382340089916415,49.0,0.0,0.0,575820.0
18119,84.16,3.265,4.6037037037037,19.248445951817725,49.0,0.0,0.0,630182.0
18121,40.0,1.5683333333333302,3.08755337195328,27.851836411236953,90.0,0.0,0.0,77241.0
18122,157.58,2.635,4.06166666666667,17.677903103356112,49.0,0.0,0.0,308491.0
18123,17.65,2.37916666666667,4.0436171064598,6.797968259973558,32.0,0.0,0.0,265000.0
18124,61.06,2.37916666666667,4.0436171064598,7.0217041790213255,32.0,0.0,0.0,754158.0
18125,78.7,2.87666666666667,4.6037037037037,17.009392179918876,73.0,0.0,0.0,1016727.0
18126,640.0,2.00416666666667,3.6001926782273594,15.076434224337552,34.0,0.0,0.0,1285332.0
18127,640.0,2.00416666666667,3.6001926782273594,14.610503686791475,24.0,1500.0,0.0,1298546.0
18130,320.0,1.66166666666667,3.87916666666667,16.567216899584587,81.0,0.0,0.0,753391.0
18132,7.9,3.265,4.6037037037037,7.319841558513835,77.0,0.0,0.0,101843.0
18133,160.0,1.66166666666667,3.87916666666667,13.972106779715919,24.0,2389.0,598.0,602486.0
18134,159.07,2.0658333333333303,2.8339080459770094,15.374098007204376,49.0,0.0,0.0,212103.0
18135,20.05,2.87666666666667,4.6037037037037,16.083565644316607,73.0,0.0,0.0,160866.0
18136,1.25,3.265,4.6037037037037,13.939703139764912,69.0,0.0,0.0,2817.0
18137,120.0,3.265,4.6037037037037,15.812941239104473,73.0,0.0,0.0,601723.0
18138,76.0,3.265,4.6037037037037,16.123153221986236,73.0,0.0,0.0,773559.0
18139,12.72,3.265,4.6037037037037,15.617795062486836,73.0,0.0,0.0,130469.0
18140,238.19,2.87666666666667,4.6037037037037,15.441938220197,49.0,0.0,0.0,3656687.0
18141,156.68,3.265,4.6037037037037,14.888205519686297,49.0,0.0,0.0,1363952.0
18142,159.09,2.635,4.06166666666667,15.725016171700911,49.0,0.0,0.0,390545.0
18143,158.18,3.265,4.6037037037037,16.187219879346163,49.0,0.0,0.0,1059161.0
18144,160.0,3.265,4.6037037037037,17.239475150726527,73.0,0.0,0.0,1380561.0
18145,80.1,3.265,4.6037037037037,15.570605285910974,73.0,0.0,0.0,437005.0
18146,317.57,3.715,5.48880333654155,13.892570429207055,5.0,0.0,0.0,613238.0
18147,155.45,2.87666666666667,4.6037037037037,15.605820776651106,86.0,0.0,0.0,4289778.0
18149,76.97,2.87666666666667,4.6037037037037,14.812654027120962,86.0,0.0,0.0,924688.0
18152,156.24,2.0658333333333303,2.8339080459770094,14.449686029742718,81.0,0.0,0.0,301704.0
18153,38.48,2.87666666666667,4.6037037037037,14.214478423306513,77.0,0.0,0.0,470591.0
18154,76.97,2.87666666666667,4.6037037037037,14.802825602589564,86.0,0.0,0.0,901905.0
18157,158.18,2.37916666666667,4.0436171064598,14.206382062653875,90.0,0.0,0.0,198543.0
18158,20.68,3.1275,4.46785714285714,2.4649450294471293,85.0,0.0,0.0,418444.0
18159,75.41,3.1275,4.46785714285714,2.4742446275990035,85.0,0.0,0.0,414046.0
18160,159.09,1.6133333333333302,3.22395954881369,15.048269925428324,49.0,0.0,0.0,300806.0
18161,63.48,2.635,4.06166666666667,2.8170296985276733,81.0,0.0,0.0,226707.0
18163,158.18,1.6133333333333302,3.22395954881369,12.155032653539463,90.0,0.0,0.0,394067.0
18164,112.88,2.00416666666667,3.6001926782273594,5.57465518163454,22.0,0.0,0.0,449528.0
18166,0.0,3.265,4.6037037037037,2.3912109215731454,80.0,0.0,0.0,753561.0
18167,0.0,3.265,4.6037037037037,2.28620883739798,80.0,0.0,0.0,745446.0
18169,1.25,3.265,4.6037037037037,13.898078928475408,73.0,0.0,0.0,2817.0
18171,160.0,3.265,4.6037037037037,10.847178313482424,90.0,0.0,0.0,817760.0
18172,160.0,3.265,4.6037037037037,11.32748322089186,95.0,0.0,0.0,792943.0
18173,160.0,3.265,4.6037037037037,12.06852344928859,86.0,0.0,0.0,859660.0
18174,160.0,2.87666666666667,4.6037037037037,13.591674633382961,73.0,0.0,0.0,1984589.0
